company,ticker,inn,standard,period,metric,value,unit,source,source_url,estimate_date,update_date,confidence
ПИК,PIKK,7713011336,MSFO,2024Q2,book_value,385.8,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,book_value,376.7,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q2,book_value,407.0,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q4,book_value,403.3,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2026Q2,book_value,417.1,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q2,net_margin,9.0,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,net_margin,7.9,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q2,net_margin,4.6,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q4,net_margin,12.0,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2026Q2,net_margin,5.0,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q2,roe,12.4,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,roe,14.7,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q2,roe,11.6,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q4,roe,16.7,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2026Q2,roe,16.0,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q2,roa,3.2,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,roa,3.7,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q2,roa,2.8,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q4,roa,3.6,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2026Q2,roa,3.5,pct,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q2,pe,12.2,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,pe,5.79,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q2,pe,8.25,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q4,pe,4.74,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2026Q2,pe,5.54,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q2,ps,1.01,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,ps,0.48,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q2,ps,0.53,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q4,ps,0.42,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2026Q2,ps,0.51,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q2,pbv,1.54,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,pbv,0.86,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q2,pbv,0.96,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q4,pbv,0.8,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2026Q2,pbv,0.9,multiple,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q2,ev,5.28,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,ev,2.44,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q2,ev,2.98,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q4,ev,2.37,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2026Q2,ev,3.02,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q2,debt,1.11,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,debt,0.19,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q2,debt,-0.32,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2025Q4,debt,-0.32,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-04-30,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2026Q2,debt,-0.19,млрд_руб,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
ПИК,PIKK,7713011336,MSFO,2024Q4,employees,1986.0,чел,smartlab,https://smart-lab.ru/q/PIKK/f/q/MSFO/,2025-04-14,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,contracts_sqm,553.0,тыс_м2,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,contracts_sqm,355.0,тыс_м2,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,contracts_sqm,310.0,тыс_м2,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,contracts_rub,121.0,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,contracts_rub,77.1,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,contracts_rub,73.9,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,mortgage_share,54.0,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,mortgage_share,56.0,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,avg_price_sqm,217.0,тыс_руб_м2,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,avg_price_sqm,213.0,тыс_руб_м2,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,revenue,4.32,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,revenue,4.31,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,revenue,4.22,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,revenue,4.34,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,revenue,4.22,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,operating_profit,4.18,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,operating_profit,4.21,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,operating_profit,4.1,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,operating_profit,4.29,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,operating_profit,4.1,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,net_profit,0.272,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,net_profit,-0.15,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,net_profit,0.551,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,net_profit,0.842,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,net_profit,-0.694,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,ocf,-8.76,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,ocf,-6.97,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,ocf,-7.75,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,ocf,-10.3,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,ocf,-4.06,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,interest_exp,9.27,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,interest_exp,8.49,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,interest_exp,9.38,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,interest_exp,11.3,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,interest_exp,5.09,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,assets,284.4,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,assets,273.4,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,assets,251.4,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,assets,258.7,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,assets,264.1,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,debt,262.8,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,debt,250.4,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,debt,238.4,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,debt,245.4,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,debt,250.1,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,cash,13.6,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,cash,0.048,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,cash,0.393,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,cash,0.36,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,cash,0.167,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,net_debt,249.2,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,net_debt,250.4,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,net_debt,238.0,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,net_debt,245.0,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,net_debt,249.9,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,market_cap,75.2,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,market_cap,61.8,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,market_cap,60.8,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,market_cap,41.0,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,market_cap,19.0,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,ev,324.5,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,ev,312.1,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,ev,298.8,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,ev,286.1,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,ev,268.9,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,book_value,18.2,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,book_value,18.1,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,book_value,10.7,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,book_value,11.6,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,book_value,10.9,млрд_руб,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,net_margin,6.3,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,net_margin,-3.5,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,net_margin,13.1,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,net_margin,19.4,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,net_margin,-16.4,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,roe,-13.8,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,roe,-7.1,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,roe,14.5,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,roe,19.8,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,roe,4.9,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,roa,-0.9,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,roa,-0.5,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,roa,0.6,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,roa,0.9,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,roa,0.2,pct,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,pe,-29.4,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,pe,-47.1,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,pe,38.3,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,pe,17.6,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,pe,34.6,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,ps,6.43,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,ps,4.66,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,ps,4.04,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,ps,2.38,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,ps,1.11,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q2,pbv,4.13,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-08-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q3,pbv,3.42,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2025-11-01,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,pbv,5.66,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q1,pbv,3.54,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-04-30,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,pbv,1.74,multiple,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2025Q4,employees,6139.0,чел,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-03-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,RSBU,2026Q2,employees,5867.0,чел,smartlab,https://smart-lab.ru/q/SMLT/f/q/RSBU/,2026-07-31,2026-09-04,aggregator
Самолёт,SMLT,9731004688,MSFO,2024Q4,contracts_sqm,287.0,тыс_м2,smartlab,https://smart-lab.ru/q/SMLT/f/q/MSFO/,2025-04-25,2026-09-04,aggregator
Самолёт,SMLT,9731004688,MSFO,2025Q2,contracts_sqm,553.0,тыс_м2,smartlab,https://smart-lab.ru/q/SMLT/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
