region,month,index_value,mom_pct,n_deals
Волгоградская область,2025-12-01,192.36638,5.930032,930
Волгоградская область,2026-01-01,195.04854,1.3942976,538
Волгоградская область,2026-02-01,196.24939,2.0185506,286
Волгоградская область,2026-03-01,196.27357,2.0311263,332
Волгоградская область,2026-04-01,197.80511,2.8272767,328
Волгоградская область,2026-05-01,196.78168,2.2952573,370
Волгоградская область,2026-06-01,198.02306,2.940574,567
Волгоградская область,2026-07-01,198.32558,3.097836,425
Вологодская область,2021-01-01,100,0,148
Вологодская область,2021-02-01,100.41447,0.41446748,244
Вологодская область,2021-03-01,101.46618,1.4661784,289
Вологодская область,2021-04-01,101.951454,1.9514513,328
Вологодская область,2021-05-01,102.59778,2.5977814,366
Вологодская область,2021-06-01,103.55855,3.5585477,294
Вологодская область,2021-07-01,104.17062,4.170625,270
Вологодская область,2021-08-01,104.32763,4.3276258,237
Вологодская область,2021-09-01,105.23083,5.230824,287
Вологодская область,2021-10-01,106.83492,6.8349223,401
Вологодская область,2021-11-01,108.22298,8.2229805,419
Вологодская область,2021-12-01,110.449036,10.449038,483
Вологодская область,2022-01-01,112.56737,1.9179239,242
Вологодская область,2022-02-01,116.42869,5.413943,332
Вологодская область,2022-03-01,119.894295,8.55169,553
Вологодская область,2022-04-01,125.34249,13.484457,135
Вологодская область,2022-05-01,125.407585,13.543396,59
Вологодская область,2022-06-01,125.442726,13.575209,134
Вологодская область,2022-07-01,125.69122,13.800197,87
Вологодская область,2022-08-01,125.18057,13.337854,154
Вологодская область,2022-09-01,126.20779,14.267888,183
Вологодская область,2022-10-01,127.43843,15.38211,168
Вологодская область,2022-11-01,127.48113,15.42077,274
Вологодская область,2022-12-01,128.20427,16.075499,374
Вологодская область,2023-01-01,128.42966,0.17580491,187
Вологодская область,2023-02-01,128.82771,0.4862873,240
Вологодская область,2023-03-01,130.61363,1.8793191,349
Вологодская область,2023-04-01,132.11806,3.0527704,313
Вологодская область,2023-05-01,132.59851,3.4275312,290
Вологодская область,2023-06-01,133.7061,4.291458,283
Вологодская область,2023-07-01,133.93465,4.4697185,331
Вологодская область,2023-08-01,133.93614,4.4708867,521
Вологодская область,2023-09-01,135.08032,5.3633595,536
Вологодская область,2023-10-01,135.41728,5.626186,407
Вологодская область,2023-11-01,136.50674,6.4759665,479
Вологодская область,2023-12-01,137.04404,6.8950677,398
Вологодская область,2024-01-01,138.37831,0.97360694,140
Вологодская область,2024-02-01,139.4258,1.7379488,176
Вологодская область,2024-03-01,139.99545,2.1536157,210
Вологодская область,2024-04-01,140.58792,2.5859418,237
Вологодская область,2024-05-01,142.11069,3.69709,224
Вологодская область,2024-06-01,142.16798,3.7389045,412
Вологодская область,2024-07-01,142.66075,4.098465,102
Вологодская область,2024-08-01,143.28633,4.5549483,166
Вологодская область,2024-09-01,145.59747,6.241378,175
Вологодская область,2024-10-01,145.33598,6.050566,246
Вологодская область,2024-11-01,149.4328,9.039988,205
Вологодская область,2024-12-01,152.0105,10.92091,279
Вологодская область,2025-01-01,152.76373,0.49551404,138
Вологодская область,2025-02-01,153.97397,1.2916632,235
Вологодская область,2025-03-01,156.26184,2.7967377,196
Вологодская область,2025-04-01,157.08488,3.338175,185
Вологодская область,2025-05-01,159.18323,4.7185736,155
Вологодская область,2025-06-01,159.17715,4.71458,173
Вологодская область,2025-07-01,161.44768,6.2082434,185
Вологодская область,2025-08-01,160.4672,5.563231,141
Вологодская область,2025-09-01,161.29852,6.110121,192
Вологодская область,2025-10-01,162.88318,7.1525836,237
Вологодская область,2025-11-01,163.84953,7.788299,304
Вологодская область,2025-12-01,167.59505,10.252283,430
Вологодская область,2026-01-01,173.43138,3.482399,232
Вологодская область,2026-02-01,174.32176,4.0136733,126
Вологодская область,2026-03-01,176.12779,5.091291,163
Вологодская область,2026-04-01,177.036,5.63319,192
Вологодская область,2026-05-01,177.12509,5.686348,171
Вологодская область,2026-06-01,179.11604,6.874308,313
Вологодская область,2026-07-01,180.48415,7.690616,224
Воронежская область,2021-01-01,100,0,760
Воронежская область,2021-02-01,99.99493,-0.0050730025,1041
Воронежская область,2021-03-01,101.89477,1.8947712,1181
Воронежская область,2021-04-01,103.27691,3.276908,1385
Воронежская область,2021-05-01,103.99615,3.9961498,1175
Воронежская область,2021-06-01,103.96455,3.964545,1670
Воронежская область,2021-07-01,105.23458,5.234583,957
Воронежская область,2021-08-01,106.48477,6.484775,1105
Воронежская область,2021-09-01,107.22872,7.2287235,1081
Воронежская область,2021-10-01,109.13978,9.139779,1083
Воронежская область,2021-11-01,109.63255,9.632553,1215
Воронежская область,2021-12-01,111.019196,11.0191965,1727
Воронежская область,2022-01-01,112.93362,1.7244018,960
Воронежская область,2022-02-01,116.0538,4.534896,1154
Воронежская область,2022-03-01,121.121895,9.099957,1914
Воронежская область,2022-04-01,124.185356,11.859354,407
Воронежская область,2022-05-01,124.744934,12.363395,208
