date,query,avg_tone,vol_index
20170523,mortgage sourcecountry:RS,-0.8313,0.0322
20170524,"""real estate"" Russia",-1.2586,0.0826
20170524,housing Russia,-1.1855,0.0551
20170524,mortgage Russia,-1.2687,0.014
20170524,mortgage sourcecountry:RS,-0.8538,0.0196
20170525,"""real estate"" Russia",-1.0119,0.0746
20170525,housing Russia,-1.6881,0.0477
20170525,mortgage Russia,-1.2398,0.0106
20170525,mortgage sourcecountry:RS,0.2056,0.0165
20170526,"""real estate"" Russia",-1.0164,0.0793
20170526,housing Russia,-1.0486,0.0544
20170526,mortgage Russia,-1.8023,0.0121
20170526,mortgage sourcecountry:RS,-0.4994,0.032
20170527,"""real estate"" Russia",-0.7399,0.0791
20170527,housing Russia,-1.3216,0.0511
20170527,mortgage Russia,-2.4073,0.019
20170527,mortgage sourcecountry:RS,-2.3871,0.0131
20170528,"""real estate"" Russia",-1.4382,0.0646
20170528,housing Russia,-1.5004,0.0503
20170528,mortgage Russia,-1.0508,0.016
20170528,mortgage sourcecountry:RS,-0.1742,0.0078
20170529,"""real estate"" Russia",-0.7328,0.0677
20170529,housing Russia,-1.2397,0.0768
20170529,mortgage Russia,-0.1507,0.0058
20170529,mortgage sourcecountry:RS,-0.0546,0.023
20170530,"""real estate"" Russia",-0.9346,0.0915
20170530,housing Russia,-1.0418,0.0903
20170530,mortgage Russia,-2.4552,0.02
20170530,mortgage sourcecountry:RS,-0.4103,0.0365
20170531,"""real estate"" Russia",-0.7135,0.069
20170531,housing Russia,-1.4099,0.0484
20170531,mortgage Russia,-1.0331,0.0091
20170531,mortgage sourcecountry:RS,-0.7916,0.017
20170601,"""real estate"" Russia",-0.9056,0.0814
20170601,housing Russia,-1.1893,0.0609
20170601,mortgage Russia,-0.7718,0.0155
20170601,mortgage sourcecountry:RS,-0.0162,0.05
20170602,"""real estate"" Russia",-1.1563,0.0727
20170602,housing Russia,-1.5593,0.0669
20170602,mortgage Russia,-0.8323,0.0201
20170602,mortgage sourcecountry:RS,0.7762,0.0273
20170603,"""real estate"" Russia",-0.794,0.0536
20170603,housing Russia,-1.059,0.0607
20170603,mortgage Russia,-1.108,0.006
20170603,mortgage sourcecountry:RS,0.2725,0.0151
20170604,"""real estate"" Russia",-1.3056,0.047
20170604,housing Russia,-1.7534,0.0549
20170604,mortgage Russia,-0.8495,0.0077
20170604,mortgage sourcecountry:RS,-0.6839,0.0058
20170605,"""real estate"" Russia",-1.6728,0.0644
20170605,housing Russia,-2.2395,0.0647
20170605,mortgage Russia,-1.7813,0.0104
20170605,mortgage sourcecountry:RS,-1.0615,0.0269
20170606,"""real estate"" Russia",-1.1289,0.0547
20170606,housing Russia,-2.0738,0.0761
20170606,mortgage Russia,-0.8868,0.0115
20170606,mortgage sourcecountry:RS,-1.2967,0.0383
20170607,"""real estate"" Russia",-1.397,0.0606
20170607,housing Russia,-1.9563,0.1278
20170607,mortgage Russia,-1.273,0.0135
20170607,mortgage sourcecountry:RS,-0.6354,0.0313
20170608,"""real estate"" Russia",-1.0572,0.0818
20170608,housing Russia,-1.3505,0.1432
20170608,mortgage Russia,-0.5441,0.0155
20170608,mortgage sourcecountry:RS,0.4851,0.0257
20170609,"""real estate"" Russia",-1.7379,0.1345
20170609,housing Russia,-1.7439,0.0775
20170609,mortgage Russia,-0.7129,0.0113
20170609,mortgage sourcecountry:RS,1.0279,0.0256
20170610,"""real estate"" Russia",-1.9474,0.3734
20170610,housing Russia,-1.3966,0.0687
20170610,mortgage Russia,-2.4602,0.0094
20170610,mortgage sourcecountry:RS,0.4893,0.0071
20170611,"""real estate"" Russia",-1.9854,0.3222
20170611,housing Russia,-1.5122,0.0643
20170611,mortgage Russia,-1.3409,0.0079
20170611,mortgage sourcecountry:RS,-0.6268,0.007
20170612,"""real estate"" Russia",-2.0524,0.3429
20170612,housing Russia,-2.1235,0.0835
20170612,mortgage Russia,-0.5476,0.0247
20170612,mortgage sourcecountry:RS,-0.2892,0.0068
20170613,"""real estate"" Russia",-2.0711,0.3675
20170613,housing Russia,-1.8421,0.0949
20170613,mortgage Russia,-1.6049,0.0224
20170613,mortgage sourcecountry:RS,0.1696,0.0205
20170614,"""real estate"" Russia",-2.0789,0.3627
20170614,housing Russia,-2.4415,0.0863
20170614,mortgage Russia,-1.0902,0.0226
20170614,mortgage sourcecountry:RS,0.358,0.0203
20170615,"""real estate"" Russia",-2.0402,0.3807
20170615,housing Russia,-2.411,0.1625
20170615,mortgage Russia,-1.8534,0.0386
20170615,mortgage sourcecountry:RS,-0.4172,0.0209
20170616,"""real estate"" Russia",-1.4953,0.1874
20170616,housing Russia,-1.8632,0.1773
20170616,mortgage Russia,-0.8974,0.018
20170616,mortgage sourcecountry:RS,-0.1319,0.0183
20170617,"""real estate"" Russia",-1.061,0.068
20170617,housing Russia,-1.1147,0.3597
20170617,mortgage Russia,-1.1851,0.0154
20170617,mortgage sourcecountry:RS,-0.6403,0.0045
20170618,"""real estate"" Russia",-2.195,0.083
20170618,housing Russia,-1.4786,0.1143
20170618,mortgage Russia,-1.2209,0.0218
20170618,mortgage sourcecountry:RS,-0.4104,0.005
20170619,"""real estate"" Russia",-1.7723,0.1023
20170619,housing Russia,-1.5557,0.092
20170619,mortgage Russia,-0.0882,0.0165
20170619,mortgage sourcecountry:RS,-0.1638,0.0157
20170620,"""real estate"" Russia",-1.4965,0.0542
20170620,housing Russia,-1.9309,0.0653
20170620,mortgage Russia,-1.1508,0.0163
20170620,mortgage sourcecountry:RS,0.6141,0.0121
20170621,"""real estate"" Russia",-1.1991,0.0602
20170621,housing Russia,-1.5946,0.127
20170621,mortgage Russia,-0.8053,0.0083
20170621,mortgage sourcecountry:RS,0.8842,0.0241
20170622,"""real estate"" Russia",-1.2142,0.0671
20170622,housing Russia,-1.5305,0.1004
20170622,mortgage Russia,-1.3078,0.008
20170622,mortgage sourcecountry:RS,0.9207,0.0117
20170623,"""real estate"" Russia",-1.5619,0.0624
20170623,housing Russia,-0.6367,0.1425
20170623,mortgage Russia,-1.039,0.0118
20170623,mortgage sourcecountry:RS,-1.0958,0.0135
20170624,"""real estate"" Russia",-1.0783,0.0334
20170624,housing Russia,-0.4095,0.257
20170624,mortgage Russia,-1.8505,0.0083
20170624,mortgage sourcecountry:RS,-0.5432,0.0064
20170625,"""real estate"" Russia",-1.862,0.0395
20170625,housing Russia,-0.5107,0.0969
20170625,mortgage Russia,-1.1259,0.0064
20170625,mortgage sourcecountry:RS,-4.1341,0.0129
20170626,"""real estate"" Russia",-1.3413,0.0522
20170626,housing Russia,-0.8539,0.0816
20170626,mortgage Russia,-0.9192,0.0211
20170626,mortgage sourcecountry:RS,-0.2549,0.0114
20170627,"""real estate"" Russia",-1.0086,0.0894
20170627,housing Russia,-1.7198,0.075
20170627,mortgage Russia,-0.8999,0.0161
20170627,mortgage sourcecountry:RS,0.2597,0.02
20170628,"""real estate"" Russia",-2.5721,0.1321
20170628,housing Russia,-1.2378,0.0817
20170628,mortgage Russia,-3.0838,0.025
20170628,mortgage sourcecountry:RS,0.1149,0.0209
20170629,"""real estate"" Russia",-1.8402,0.0752
20170629,housing Russia,-2.1252,0.0607
20170629,mortgage Russia,-0.9333,0.0081
20170629,mortgage sourcecountry:RS,-0.4985,0.0223
20170630,"""real estate"" Russia",-2.043,0.0637
20170630,housing Russia,-1.6777,0.0575
20170630,mortgage Russia,-0.5413,0.0079
20170630,mortgage sourcecountry:RS,-0.2407,0.0157
20170701,"""real estate"" Russia",-2.1248,0.0434
20170701,housing Russia,-1.5287,0.0504
20170701,mortgage Russia,0.4247,0.0053
20170701,mortgage sourcecountry:RS,-0.8905,0.0134
20170702,"""real estate"" Russia",-1.8673,0.0678
20170702,housing Russia,-1.4982,0.0635
20170702,mortgage Russia,-0.5176,0.0046
20170702,mortgage sourcecountry:RS,-1.2942,0.0027
20170703,"""real estate"" Russia",-1.3425,0.0574
20170703,housing Russia,-1.4704,0.0805
20170703,mortgage Russia,-0.8404,0.0059
20170703,mortgage sourcecountry:RS,-0.051,0.0212
20170704,"""real estate"" Russia",-0.8683,0.0465
20170704,housing Russia,-1.7048,0.0735
20170704,mortgage Russia,-0.7016,0.0109
20170704,mortgage sourcecountry:RS,-0.6652,0.0526
20170705,"""real estate"" Russia",-1.1019,0.0551
20170705,housing Russia,-1.4028,0.0793
20170705,mortgage Russia,-0.343,0.0072
20170705,mortgage sourcecountry:RS,-0.7638,0.0322
20170706,"""real estate"" Russia",-0.67,0.1097
20170706,housing Russia,-1.3501,0.0777
20170706,mortgage Russia,-1.0612,0.0225
20170706,mortgage sourcecountry:RS,-0.8397,0.0238
20170707,"""real estate"" Russia",-1.2099,0.0728
20170707,housing Russia,-2.1194,0.0706
20170707,mortgage Russia,-0.2932,0.009
20170707,mortgage sourcecountry:RS,-1.2558,0.0207
20170708,"""real estate"" Russia",-0.8126,0.0641
20170708,housing Russia,-1.2777,0.0616
20170708,mortgage Russia,-0.4352,0.0109
20170708,mortgage sourcecountry:RS,-0.119,0.0054
20170709,"""real estate"" Russia",-1.3432,0.0754
20170709,housing Russia,-1.4959,0.0834
20170709,mortgage Russia,-0.4345,0.0045
20170709,mortgage sourcecountry:RS,0.0088,0.0053
20170710,"""real estate"" Russia",-1.6912,0.0863
20170710,housing Russia,-1.1713,0.0979
20170710,mortgage Russia,-0.8101,0.0156
20170710,mortgage sourcecountry:RS,-0.3674,0.0262
20170711,"""real estate"" Russia",-1.1112,0.1667
20170711,housing Russia,-1.0416,0.0897
20170711,mortgage Russia,-0.5197,0.009
20170711,mortgage sourcecountry:RS,-0.2375,0.0195
20170712,"""real estate"" Russia",-1.1813,0.2798
20170712,housing Russia,-1.0792,0.1107
20170712,mortgage Russia,-0.474,0.0145
20170712,mortgage sourcecountry:RS,1.7048,0.0439
20170713,"""real estate"" Russia",-0.8598,0.1401
20170713,housing Russia,-1.0437,0.0898
20170713,mortgage Russia,-1.0258,0.0118
20170713,mortgage sourcecountry:RS,-0.7988,0.0319
20170714,"""real estate"" Russia",-1.8133,0.1064
20170714,housing Russia,-1.0883,0.076
20170714,mortgage Russia,-1.8197,0.0098
20170714,mortgage sourcecountry:RS,-0.5358,0.0172
20170715,"""real estate"" Russia",-2.2529,0.1748
20170715,housing Russia,-1.7173,0.0517
20170715,mortgage Russia,-2.344,0.0083
20170715,mortgage sourcecountry:RS,-0.7389,0.0045
20170716,"""real estate"" Russia",-1.0813,0.0899
20170716,housing Russia,-1.0289,0.0635
20170716,mortgage Russia,-0.6515,0.0097
20170716,mortgage sourcecountry:RS,0.0291,0.0035
20170717,"""real estate"" Russia",-0.7578,0.1223
20170717,housing Russia,-0.9538,0.061
20170717,mortgage Russia,-1.2794,0.0127
20170717,mortgage sourcecountry:RS,0.7279,0.01
20170718,"""real estate"" Russia",-0.6324,0.1198
20170718,housing Russia,-1.5591,0.0756
20170718,mortgage Russia,-1.268,0.0074
20170718,mortgage sourcecountry:RS,-0.1162,0.0133
20170719,"""real estate"" Russia",-0.8795,0.1123
20170719,housing Russia,-1.2564,0.0628
20170719,mortgage Russia,-1.2206,0.0125
20170719,mortgage sourcecountry:RS,0.2458,0.0117
20170720,"""real estate"" Russia",-0.9965,0.124
20170720,housing Russia,-0.6572,0.0608
20170720,mortgage Russia,-1.5052,0.0178
20170720,mortgage sourcecountry:RS,-0.1108,0.018
20170721,"""real estate"" Russia",-1.041,0.1553
20170721,housing Russia,-1.0334,0.0905
20170721,mortgage Russia,-0.8939,0.009
20170721,mortgage sourcecountry:RS,-1.0228,0.0155
20170722,"""real estate"" Russia",-1.1778,0.0713
20170722,housing Russia,-1.885,0.0628
20170722,mortgage Russia,-0.795,0.0142
20170722,mortgage sourcecountry:RS,-1.7506,0.0139
20170723,"""real estate"" Russia",-1.4502,0.1001
20170723,housing Russia,-1.4147,0.0503
20170723,mortgage Russia,-1.0212,0.0118
20170723,mortgage sourcecountry:RS,0.1394,0.0051
20170724,"""real estate"" Russia",-0.5226,0.1389
20170724,housing Russia,-1.9401,0.0777
20170724,mortgage Russia,-1.367,0.011
20170724,mortgage sourcecountry:RS,-0.1981,0.0135
20170725,"""real estate"" Russia",-0.8026,0.1099
20170725,housing Russia,-1.3386,0.069
20170725,mortgage Russia,-0.8145,0.0125
20170725,mortgage sourcecountry:RS,0.1722,0.0159
20170726,"""real estate"" Russia",-1.6566,0.0624
20170726,housing Russia,-1.3636,0.0777
20170726,mortgage Russia,-0.8892,0.0099
20170726,mortgage sourcecountry:RS,-0.6159,0.0171
20170727,"""real estate"" Russia",-1.6351,0.0517
20170727,housing Russia,-1.1547,0.0581
20170727,mortgage Russia,-1.2886,0.0205
20170727,mortgage sourcecountry:RS,0.0309,0.0291
20170728,"""real estate"" Russia",-2.0855,0.077
20170728,housing Russia,-2.0557,0.0693
20170728,mortgage Russia,-1.2307,0.0173
20170728,mortgage sourcecountry:RS,-0.1093,0.0267
20170729,"""real estate"" Russia",-2.2613,0.0632
20170729,housing Russia,-1.6861,0.0552
20170729,mortgage Russia,-0.745,0.0123
20170729,mortgage sourcecountry:RS,-0.4847,0.0171
20170730,"""real estate"" Russia",-1.498,0.0575
20170730,housing Russia,-1.9287,0.0523
20170730,mortgage Russia,-0.5642,0.0093
20170730,mortgage sourcecountry:RS,-0.3739,0.0055
20170731,"""real estate"" Russia",-1.0996,0.078
20170731,housing Russia,-1.7181,0.0939
20170731,mortgage Russia,0.0144,0.0138
20170731,mortgage sourcecountry:RS,0.6818,0.0239
20170801,"""real estate"" Russia",-1.4003,0.0736
20170801,housing Russia,-2.1612,0.0856
20170801,mortgage Russia,-0.4327,0.0059
20170801,mortgage sourcecountry:RS,1.0822,0.0167
20170802,"""real estate"" Russia",-1.4578,0.0814
20170802,housing Russia,-1.6697,0.1182
20170802,mortgage Russia,-0.5916,0.0113
20170802,mortgage sourcecountry:RS,0.5621,0.0191
20170803,"""real estate"" Russia",-2.1237,0.0983
20170803,housing Russia,-1.6865,0.0725
20170803,mortgage Russia,-1.4448,0.0161
20170803,mortgage sourcecountry:RS,0.2553,0.0199
20170804,"""real estate"" Russia",-1.3642,0.0844
20170804,housing Russia,-1.8563,0.0574
20170804,mortgage Russia,-2.8208,0.0307
20170804,mortgage sourcecountry:RS,-0.0755,0.0371
20170805,"""real estate"" Russia",-1.3037,0.1045
20170805,housing Russia,-1.342,0.0521
20170805,mortgage Russia,-0.9215,0.0053
20170805,mortgage sourcecountry:RS,0.593,0.0106
20170806,"""real estate"" Russia",-1.4085,0.1885
20170806,housing Russia,-1.786,0.0559
20170806,mortgage Russia,-1.1975,0.0064
20170806,mortgage sourcecountry:RS,-1.6339,0.026
20170807,"""real estate"" Russia",-1.5219,0.1033
20170807,housing Russia,-1.1247,0.0687
20170807,mortgage Russia,-0.3347,0.0105
20170807,mortgage sourcecountry:RS,-0.3437,0.0209
20170808,"""real estate"" Russia",-1.2991,0.1527
20170808,housing Russia,-1.3327,0.099
20170808,mortgage Russia,-0.9983,0.0088
20170808,mortgage sourcecountry:RS,0.3626,0.0154
20170809,"""real estate"" Russia",-1.2611,0.1004
20170809,housing Russia,-1.3234,0.1165
20170809,mortgage Russia,-1.6434,0.0123
20170809,mortgage sourcecountry:RS,-0.4604,0.0232
20170810,"""real estate"" Russia",-1.1463,0.0876
20170810,housing Russia,-2.4733,0.1825
20170810,mortgage Russia,-1.5837,0.0102
20170810,mortgage sourcecountry:RS,-0.5604,0.0583
20170811,"""real estate"" Russia",-1.062,0.0781
20170811,housing Russia,-1.747,0.1176
20170811,mortgage Russia,-2.1913,0.0258
20170811,mortgage sourcecountry:RS,-1.075,0.0431
20170812,"""real estate"" Russia",-1.1159,0.0574
20170812,housing Russia,-1.7384,0.0755
20170812,mortgage Russia,-0.5021,0.0078
20170812,mortgage sourcecountry:RS,-0.3016,0.0098
20170813,"""real estate"" Russia",-1.1869,0.0484
20170813,housing Russia,-1.4876,0.0586
20170813,mortgage Russia,0.1005,0.0058
20170813,mortgage sourcecountry:RS,-0.1367,0.0332
20170814,"""real estate"" Russia",-1.3176,0.0445
20170814,housing Russia,-1.7485,0.0593
20170814,mortgage Russia,-1.5821,0.0086
20170814,mortgage sourcecountry:RS,-0.5405,0.0214
20170815,"""real estate"" Russia",-1.1664,0.0325
20170815,housing Russia,-1.4399,0.0564
20170815,mortgage Russia,-3.0833,0.0145
20170815,mortgage sourcecountry:RS,0.1671,0.0439
20170816,"""real estate"" Russia",-0.6782,0.0479
20170816,housing Russia,-1.1745,0.0854
20170816,mortgage Russia,-1.2908,0.0135
20170816,mortgage sourcecountry:RS,0.1537,0.0213
20170817,"""real estate"" Russia",-0.9183,0.0445
20170817,housing Russia,-1.1716,0.1494
20170817,mortgage Russia,-0.1236,0.0093
20170817,mortgage sourcecountry:RS,0.497,0.0213
20170818,"""real estate"" Russia",-2.072,0.1173
20170818,housing Russia,-1.8402,0.1245
20170818,mortgage Russia,-0.8917,0.0044
20170818,mortgage sourcecountry:RS,0.0939,0.0177
20170819,"""real estate"" Russia",-2.1813,0.0452
20170819,housing Russia,-2.0006,0.0789
20170819,mortgage Russia,-0.5644,0.009
20170819,mortgage sourcecountry:RS,-0.7178,0.0078
20170820,"""real estate"" Russia",-1.2521,0.0403
20170820,housing Russia,-1.0915,0.066
20170820,mortgage Russia,-0.0812,0.0049
20170820,mortgage sourcecountry:RS,-0.9125,0.0084
20170821,"""real estate"" Russia",-2.0813,0.0831
20170821,housing Russia,-1.9631,0.1032
20170821,mortgage Russia,-0.395,0.0055
20170821,mortgage sourcecountry:RS,0.2739,0.0171
20170822,"""real estate"" Russia",-1.6242,0.0468
20170822,housing Russia,-1.3084,0.0687
20170822,mortgage Russia,-0.9551,0.0103
20170822,mortgage sourcecountry:RS,0.1841,0.0371
20170823,"""real estate"" Russia",-1.3851,0.0318
20170823,housing Russia,-1.253,0.0545
20170823,mortgage Russia,-0.8242,0.0085
20170823,mortgage sourcecountry:RS,-1.2135,0.0375
20170824,"""real estate"" Russia",-1.2777,0.0275
20170824,housing Russia,-1.4299,0.0486
20170824,mortgage Russia,-0.4419,0.0094
20170824,mortgage sourcecountry:RS,-0.7746,0.0019
20170825,"""real estate"" Russia",-0.7896,0.0271
20170825,housing Russia,-1.9407,0.0685
20170825,mortgage Russia,-1.2797,0.0102
20170825,mortgage sourcecountry:RS,-1.1012,0.0303
20170826,"""real estate"" Russia",-1.6483,0.022
20170826,housing Russia,-1.2856,0.0553
20170826,mortgage Russia,-0.7548,0.0071
20170826,mortgage sourcecountry:RS,-0.2769,0.0135
20170827,"""real estate"" Russia",-1.5981,0.048
20170827,housing Russia,-1.3704,0.0548
20170827,mortgage Russia,-0.6625,0.006
20170827,mortgage sourcecountry:RS,-0.0274,0.0219
20170828,"""real estate"" Russia",-0.5685,0.2156
20170828,housing Russia,-1.1319,0.0397
20170828,mortgage Russia,0.1803,0.0064
20170828,mortgage sourcecountry:RS,-0.6584,0.0108
20170829,"""real estate"" Russia",-0.8148,0.1249
20170829,housing Russia,-0.8976,0.0576
20170829,mortgage Russia,-1.4708,0.0118
20170829,mortgage sourcecountry:RS,0.3354,0.0192
20170830,"""real estate"" Russia",-0.8864,0.1248
20170830,housing Russia,-1.3754,0.0746
20170830,mortgage Russia,-1.3411,0.0082
20170830,mortgage sourcecountry:RS,-0.1454,0.022
20170831,"""real estate"" Russia",-1.4988,0.0789
20170831,housing Russia,-1.4358,0.0539
20170831,mortgage Russia,-0.9297,0.0073
20170831,mortgage sourcecountry:RS,0.2648,0.0172
20170901,"""real estate"" Russia",-1.6378,0.075
20170901,housing Russia,-1.099,0.0619
20170901,mortgage Russia,-0.8527,0.0093
20170901,mortgage sourcecountry:RS,0.2435,0.0164
20170902,"""real estate"" Russia",-1.3646,0.0412
20170902,housing Russia,-1.7988,0.1008
20170902,mortgage Russia,-1.0259,0.0108
20170902,mortgage sourcecountry:RS,-1.241,0.0053
20170903,"""real estate"" Russia",-0.9482,0.0835
20170903,housing Russia,-1.9466,0.0702
20170903,mortgage Russia,-0.8477,0.0146
20170903,mortgage sourcecountry:RS,-0.1036,0.0056
20170904,"""real estate"" Russia",-1.3774,0.0566
20170904,housing Russia,-1.3692,0.0458
20170904,mortgage Russia,0.0437,0.0069
20170904,mortgage sourcecountry:RS,0.323,0.0195
20170905,"""real estate"" Russia",-1.2758,0.0706
20170905,housing Russia,-1.0539,0.0932
20170905,mortgage Russia,-1.7532,0.0149
20170905,mortgage sourcecountry:RS,-0.0562,0.0296
20170906,"""real estate"" Russia",-0.9666,0.0586
20170906,housing Russia,-0.927,0.0597
20170906,mortgage Russia,-2.6412,0.0189
20170906,mortgage sourcecountry:RS,-1.0039,0.0383
