date,n_queries,tone_mean,vol_mean,tone_z,sentiment_index
20220725,4,-1.04,0.1033,-0.3436,-0.3436
20220726,4,-1.1839,0.1074,-0.6445,-0.6445
20220727,4,-1.3216,0.106,-0.9323,-0.9323
20220728,4,-1.1273,0.1205,-0.5262,-0.5262
20220729,4,-1.215,0.1064,-0.7093,-0.7093
20220730,4,-1.8147,0.0716,-1.9628,-1.9628
20220731,4,-1.4717,0.0715,-1.246,-1.246
20220801,4,-0.8229,0.092,0.1101,0.1101
20220802,4,-1.1606,0.0845,-0.5957,-0.5957
20220803,4,-1.143,0.0846,-0.5589,-0.5589
20220804,4,-1.7403,0.0966,-1.8072,-1.8072
20220805,4,-2.414,0.1407,-3.2154,-3.2154
20220806,4,-1.8728,0.0798,-2.0842,-2.0842
20220807,4,-1.771,0.0659,-1.8715,-1.8715
20220808,4,-1.2541,0.0807,-0.7911,-0.7911
20220809,4,-0.8682,0.0781,0.0153,0.0153
20220810,4,-1.0167,0.0968,-0.2949,-0.2949
20220811,4,-1.1312,0.0986,-0.5342,-0.5342
20220812,4,-1.1469,0.1038,-0.567,-0.567
20220813,4,-1.4319,0.0693,-1.1627,-1.1627
20220814,4,-1.6608,0.067,-1.6411,-1.6411
20220815,4,-0.9843,0.1026,-0.2272,-0.2272
20220816,4,-0.9169,0.0767,-0.0863,-0.0863
20220817,4,-0.8477,0.0967,0.0583,0.0583
20220818,4,-0.7518,0.0966,0.2587,0.2587
20220819,4,-1.0971,0.1011,-0.4629,-0.4629
20220820,4,-2.4019,0.0609,-3.19,-3.19
20220821,4,-1.6754,0.0681,-1.6717,-1.6717
20220822,4,-1.0348,0.0887,-0.3328,-0.3328
20220823,4,-1.2068,0.0823,-0.6922,-0.6922
20220824,4,-1.159,0.0829,-0.5925,-0.5925
20220825,4,-1.5033,0.0964,-1.312,-1.312
20220826,4,-1.1017,0.0911,-0.4726,-0.4726
20220827,4,-1.4454,0.0602,-1.191,-1.191
20220828,4,-1.3605,0.0532,-1.0135,-1.0135
20220829,4,-0.9514,0.0778,-0.1585,-0.1585
20220830,4,-0.6509,0.0799,0.4696,0.4696
20220831,4,-0.9759,0.0772,-0.2097,-0.2097
20220901,4,-0.4468,0.0816,0.8961,0.8961
20220902,4,-1.2941,0.0781,-0.8747,-0.8747
20220903,4,-1.4697,0.0512,-1.2417,-1.2417
20220904,4,-1.5036,0.0819,-1.3125,-1.3125
20220905,4,-0.157,0.1151,1.5019,1.5019
20220906,4,-0.4194,0.1326,0.9534,0.9534
20220907,4,-0.6079,0.1077,0.5595,0.5595
20220908,4,-0.5916,0.0683,0.5936,0.5936
20220909,4,-0.5613,0.0743,0.6569,0.6569
20220910,4,-0.9007,0.0527,-0.0524,-0.0524
20220911,4,-1.623,0.0606,-1.5621,-1.5621
20220912,4,-0.5305,0.0754,0.7212,0.7212
20220913,4,-1.046,0.0898,-0.3563,-0.3563
20220914,4,-1.379,0.0788,-1.0522,-1.0522
20220915,4,-0.7211,0.0794,0.3228,0.3228
20220916,4,-0.8813,0.111,-0.012,-0.012
20220917,4,-1.6793,0.0773,-1.6799,-1.6799
20220918,4,-1.2243,0.0801,-0.7289,-0.7289
20220919,4,-0.69,0.1041,0.3879,0.3879
20220920,4,-0.9827,0.0913,-0.2239,-0.2239
20220921,4,-1.2357,0.1414,-0.7527,-0.7527
20220922,4,-0.962,0.134,-0.1806,-0.1806
20220923,4,-1.5081,0.1298,-1.3221,-1.3221
20220924,4,-1.7921,0.1071,-1.9157,-1.9157
20220925,4,-1.3529,0.1077,-0.9975,-0.9975
20220926,4,-1.4541,0.1199,-1.209,-1.209
20220927,4,-1.1405,0.1086,-0.5537,-0.5537
20220928,4,-1.2732,0.1066,-0.8309,-0.8309
20220929,4,-1.3948,0.1011,-1.0853,-1.0853
20220930,4,-1.3904,0.1022,-1.076,-1.076
20221001,4,-1.4353,0.0828,-1.1699,-1.1699
20221002,4,-2.0119,0.0828,-2.3749,-2.3749
20221003,4,-0.7208,0.0999,0.3234,0.3234
20221004,4,-0.7514,0.0917,0.2596,0.2596
20221005,4,-1.2333,0.0858,-0.7477,-0.7477
20221006,4,-1.1463,0.0851,-0.5658,-0.5658
20221007,4,-0.6642,0.0988,0.4418,0.4418
20221008,4,-0.9025,0.0819,-0.0562,-0.0562
20221009,4,-1.8719,0.0931,-2.0823,-2.0823
20221010,4,-1.6678,0.1583,-1.6558,-1.6558
20221011,4,-1.4741,0.1165,-1.2509,-1.2509
20221012,4,-1.3034,0.0962,-0.8942,-0.8942
20221013,4,-0.7221,0.1086,0.3208,0.3208
20221014,4,-0.8939,0.1369,-0.0382,-0.0382
20221015,4,-1.47,0.0881,-1.2424,-1.2424
20221016,4,-1.489,0.1003,-1.2822,-1.2822
20221017,4,-1.3645,0.1148,-1.0218,-1.0218
20221018,4,-1.3168,0.1231,-0.9221,-0.9221
20221019,4,-0.9386,0.1379,-0.1317,-0.1317
20221020,4,-1.0752,0.1213,-0.4171,-0.4171
20221021,4,-1.3512,0.0941,-0.9941,-0.9941
20221022,4,-1.5018,0.0795,-1.3089,-1.3089
20221023,4,-1.8819,0.0857,-2.1032,-2.1032
20221024,4,-1.197,0.1056,-0.6718,-0.6718
20221025,4,-0.6602,0.1027,0.4502,0.4502
20221026,4,-0.9472,0.1051,-0.1497,-0.1497
20221027,4,-1.3724,0.1305,-1.0384,-1.0384
20221028,4,-0.8654,0.1133,0.0213,0.0213
20221029,4,-2.0638,0.0745,-2.4835,-2.4835
20221030,4,-1.8846,0.0814,-2.1089,-2.1089
20221031,4,-0.8099,0.0828,0.1373,0.1373
20221101,4,-0.8764,0.1084,-0.0017,-0.0017
20221102,4,-0.5707,0.1157,0.6372,0.6372
20221103,4,-1.1718,0.1007,-0.619,-0.619
20221104,4,-1.581,0.0715,-1.4745,-1.4745
20221105,4,-1.9131,0.0919,-2.1686,-2.1686
20221106,4,-2.0707,0.0634,-2.4977,-2.4977
20221107,4,-1.312,0.0831,-0.9122,-0.9122
20221108,4,-0.8195,0.0876,0.1172,0.1172
20221109,4,-0.7637,0.0758,0.2338,0.2338
20221110,4,-1.3093,0.1027,-0.9065,-0.9065
20221111,4,-1.3068,0.0646,-0.9013,-0.9013
20221112,4,-1.322,0.0888,-0.9331,-0.9331
20221113,4,-1.9052,0.0996,-2.1519,-2.1519
20221114,4,-0.8671,0.1052,0.0177,0.0177
20221115,4,-1.3232,0.0988,-0.9355,-0.9355
20221116,4,-1.0532,0.128,-0.3711,-0.3711
20221117,4,-1.2602,0.1321,-0.8039,-0.8039
20221118,4,-0.6199,0.0738,0.5344,0.5344
20221119,4,-1.5362,0.0687,-1.3807,-1.3807
20221120,4,-1.307,0.0633,-0.9017,-0.9017
20221121,4,-0.8612,0.0791,0.0301,0.0301
20221122,4,-0.9489,0.0834,-0.1532,-0.1532
20221123,4,-0.7492,0.0782,0.2641,0.2641
20221124,4,-0.597,0.0886,0.5821,0.5821
20221125,4,-1.0091,0.0825,-0.279,-0.279
20221126,4,-1.0332,0.0608,-0.3295,-0.3295
20221127,4,-1.22,0.0822,-0.7198,-0.7198
20221128,4,-1.0722,0.1008,-0.411,-0.411
20221129,4,-0.7966,0.1046,0.165,0.165
20221130,4,-0.8289,0.1063,0.0976,0.0976
20221201,4,-0.8448,0.1262,0.0643,0.0643
20221202,4,-1.135,0.0986,-0.5421,-0.5421
20221203,4,-1.3247,0.0692,-0.9386,-0.9386
20221204,4,-1.4455,0.0768,-1.1911,-1.1911
20221205,4,-1.7254,0.1092,-1.7762,-1.7762
20221206,4,-1.3329,0.1133,-0.9558,-0.9558
20221207,4,-0.9861,0.1145,-0.2309,-0.2309
20221208,4,-0.8525,0.1115,0.0482,0.0482
20221209,4,-0.5687,0.1103,0.6413,0.6413
20221210,4,-1.2408,0.0892,-0.7634,-0.7634
20221211,4,-0.8711,0.0666,0.0094,0.0094
20221212,4,-0.882,0.0944,-0.0135,-0.0135
20221213,4,-0.83,0.1021,0.0953,0.0953
20221214,4,-1.0628,0.1225,-0.3913,-0.3913
20221215,4,-0.8542,0.1581,0.0447,0.0447
20221216,4,-0.799,0.13,0.16,0.16
20221217,4,-1.6567,0.0991,-1.6327,-1.6327
20221218,4,-1.0452,0.0842,-0.3545,-0.3545
20221219,4,-0.8141,0.1099,0.1285,0.1285
20221220,4,-0.6845,0.1058,0.3993,0.3993
20221221,4,-0.4953,0.116,0.7947,0.7947
20221222,4,-0.8542,0.1396,0.0447,0.0447
20221223,4,-1.0347,0.1302,-0.3325,-0.3325
20221224,4,-1.7248,0.1134,-1.7749,-1.7749
20221225,4,-2.1494,0.1639,-2.6624,-2.6624
20221226,4,-0.9636,0.1572,-0.1839,-0.1839
20221227,4,-0.8722,0.116,0.007,0.007
20221228,4,-1.0644,0.1352,-0.3947,-0.3947
20221229,4,-0.9438,0.139,-0.1426,-0.1426
20221230,4,-1.862,0.1497,-2.0616,-2.0616
20221231,4,-1.4649,0.1072,-1.2317,-1.2317
20230101,4,-1.1455,0.1159,-0.5641,-0.5641
20230102,4,-1.4454,0.1124,-1.1908,-1.1908
20230103,4,-1.357,0.0962,-1.0062,-1.0062
20230104,4,-1.7604,0.0769,-1.8492,-1.8492
20230105,4,-0.9929,0.0799,-0.2452,-0.2452
20230106,4,-1.4013,0.0675,-1.0987,-1.0987
20230107,4,-1.2666,0.0607,-0.8172,-0.8172
20230108,4,-1.4544,0.5543,-1.2098,-1.2098
20230109,4,-1.3861,0.8119,-1.0671,-1.0671
20230110,4,-1.2483,0.7117,-0.779,-0.779
20230111,4,-1.2051,0.5745,-0.6887,-0.6887
20230112,4,-1.2979,0.6398,-0.8827,-0.8827
20230113,4,-1.4135,0.7565,-1.1243,-1.1243
20230114,4,-1.3827,0.7178,-1.06,-1.06
20230115,4,-1.4505,0.5506,-1.2016,-1.2016
20230116,4,-1.3725,0.6753,-1.0385,-1.0385
20230117,4,-1.4217,0.7797,-1.1414,-1.1414
20230118,4,-1.4682,0.5993,-1.2385,-1.2385
20230119,4,-1.3147,0.6595,-0.9177,-0.9177
20230120,4,-1.2886,0.7449,-0.8631,-0.8631
20230121,4,-1.3783,0.7767,-1.0506,-1.0506
20230122,4,-1.4139,0.8544,-1.1252,-1.1252
20230123,4,-1.4224,0.8584,-1.143,-1.143
20230124,4,-1.3943,0.7385,-1.0841,-1.0841
20230125,4,-1.3877,0.7691,-1.0705,-1.0705
20230126,4,-1.396,0.6658,-1.0876,-1.0876
20230127,4,-1.368,0.7011,-1.0291,-1.0291
20230128,4,-1.4905,0.8171,-1.2853,-1.2853
20230129,4,-1.4738,0.8295,-1.2504,-1.2504
20230130,4,-1.387,0.7741,-1.0688,-1.0688
20230131,4,-1.3301,0.7107,-0.9501,-0.9501
20230201,4,-1.4122,0.683,-1.1216,-1.1216
20230202,4,-1.4616,0.5716,-1.2249,-1.2249
20230203,4,-1.3481,0.819,-0.9877,-0.9877
20230204,4,-1.5249,0.7296,-1.3572,-1.3572
20230205,4,-1.4683,0.8685,-1.2388,-1.2388
20230206,4,-1.4234,0.7694,-1.145,-1.145
20230207,4,-1.5232,0.6688,-1.3535,-1.3535
20230208,4,-1.4828,0.7036,-1.2692,-1.2692
20230209,4,-1.4283,0.5098,-1.1551,-1.1551
20230210,4,-1.4107,0.6265,-1.1184,-1.1184
20230211,4,-1.4908,0.771,-1.2858,-1.2858
20230212,4,-1.5134,0.7928,-1.3331,-1.3331
20230213,4,-1.4309,0.7555,-1.1607,-1.1607
20230214,4,-1.4394,0.703,-1.1784,-1.1784
20230215,4,-1.3667,0.4848,-1.0266,-1.0266
20230216,4,-1.4132,0.726,-1.1236,-1.1236
20230217,4,-1.4007,0.7351,-1.0975,-1.0975
20230218,4,-1.4553,0.7785,-1.2117,-1.2117
20230219,4,-1.5374,0.8052,-1.3832,-1.3832
20230220,4,-1.5648,0.8929,-1.4404,-1.4404
20230221,4,-1.3774,0.9339,-1.0488,-1.0488
20230222,4,-1.4752,0.5562,-1.2531,-1.2531
20230223,4,-1.567,0.6108,-1.4451,-1.4451
20230224,4,-1.4353,0.4375,-1.1698,-1.1698
20230225,4,-1.6406,0.6372,-1.599,-1.599
20230226,4,-1.5039,0.4304,-1.3133,-1.3133
20230227,4,-1.0724,0.1443,-0.4115,-0.4115
20230228,4,-1.4624,0.6354,-1.2265,-1.2265
20230301,4,-1.3948,0.6521,-1.0853,-1.0853
20230302,4,-1.4641,0.4565,-1.23,-1.23
20230303,4,-1.5204,0.5191,-1.3477,-1.3477
20230304,4,-1.6357,0.6621,-1.5886,-1.5886
20230305,4,-1.6517,0.8011,-1.6222,-1.6222
20230306,4,-1.4819,0.7118,-1.2672,-1.2672
20230307,4,-1.4563,0.6472,-1.2138,-1.2138
20230308,4,-1.5892,0.49,-1.4914,-1.4914
20230309,4,-1.6743,0.5604,-1.6693,-1.6693
20230310,4,-1.4263,0.4176,-1.151,-1.151
20230311,4,-1.5803,0.7152,-1.473,-1.473
20230312,4,-1.6859,0.6085,-1.6936,-1.6936
20230313,4,-1.5761,0.5902,-1.4642,-1.4642
20230314,4,-1.5263,0.5641,-1.3601,-1.3601
20230315,4,-1.5495,0.463,-1.4085,-1.4085
20230316,4,-1.5716,0.6202,-1.4546,-1.4546
20230317,4,-1.6448,0.5493,-1.6078,-1.6078
20230318,4,-1.667,0.7316,-1.6541,-1.6541
20230319,4,-1.765,0.7806,-1.859,-1.859
20230320,4,-1.4824,0.5697,-1.2682,-1.2682
20230321,4,-1.6361,0.609,-1.5895,-1.5895
20230322,4,-1.6572,0.1765,-1.6336,-1.6336
20230324,4,-1.4598,0.071,-1.221,-1.221
20230325,4,-1.7127,0.1944,-1.7497,-1.7497
20230326,4,-1.8133,0.5132,-1.9598,-1.9598
20230327,4,-1.692,0.397,-1.7063,-1.7063
20230328,4,-1.0155,0.1907,-0.2924,-0.2924
20230329,4,-1.5189,0.3738,-1.3445,-1.3445
20230330,4,-1.5505,0.4597,-1.4106,-1.4106
20230331,4,-1.6647,0.4919,-1.6493,-1.6493
20230401,4,-1.6483,0.4459,-1.6151,-1.6151
20230402,4,-1.7536,0.4549,-1.8352,-1.8352
20230403,4,-1.6125,0.5483,-1.5401,-1.5401
20230404,4,-1.3966,0.4354,-1.089,-1.089
20230405,4,-1.599,0.4981,-1.512,-1.512
20230406,4,-1.5329,0.4711,-1.3738,-1.3738
20230407,4,-1.5985,0.3322,-1.511,-1.511
20230408,4,-1.7928,0.4491,-1.917,-1.917
20230409,4,-1.8104,0.4568,-1.9537,-1.9537
20230410,4,-1.7031,0.5954,-1.7295,-1.7295
20230411,4,-1.6892,0.5538,-1.7005,-1.7005
20230412,4,-1.5892,0.4839,-1.4914,-1.4914
20230413,4,-1.7098,0.5078,-1.7434,-1.7434
20230414,4,-1.8506,0.4393,-2.0379,-2.0379
20230415,4,-1.8494,0.5155,-2.0353,-2.0353
20230416,4,-1.7361,0.5607,-1.7985,-1.7985
20230417,4,-1.3725,0.2089,-1.0386,-1.0386
20230418,4,-0.4029,0.073,0.9879,0.9879
20230419,4,-0.504,0.0722,0.7766,0.7766
20230420,4,-0.6009,0.0596,0.574,0.574
20230421,4,-1.1492,0.0604,-0.5718,-0.5718
20230422,4,-0.8266,0.054,0.1024,0.1024
20230423,4,-0.6748,0.0567,0.4195,0.4195
20230424,4,-0.2092,0.0731,1.3927,1.3927
20230425,4,0.0206,0.0589,1.873,1.873
20230426,4,-0.5298,0.066,0.7226,0.7226
20230427,4,-0.5603,0.0696,0.6589,0.6589
20230428,4,-0.5994,0.0754,0.5773,0.5773
20230429,4,-0.7332,0.0672,0.2975,0.2975
20230430,4,-1.2068,0.0661,-0.6923,-0.6923
20230501,4,-1.2939,0.0497,-0.8743,-0.8743
20230502,4,-0.6125,0.059,0.5498,0.5498
20230503,4,-0.1401,0.0651,1.5371,1.5371
20230504,4,-1.0908,0.0603,-0.4498,-0.4498
20230505,4,-0.7342,0.0536,0.2954,0.2954
20230506,4,-0.6466,0.0374,0.4785,0.4785
20230507,4,-0.6653,0.0491,0.4395,0.4395
20230508,4,-1.9034,0.0479,-2.1481,-2.1481
20230509,4,-1.9806,0.0394,-2.3095,-2.3095
20230510,4,-0.806,0.0537,0.1454,0.1454
20230511,4,-0.6931,0.0701,0.3814,0.3814
20230512,4,-0.2194,0.0529,1.3715,1.3715
20230513,4,-0.7035,0.0503,0.3597,0.3597
20230514,4,-1.2323,0.0426,-0.7455,-0.7455
20230515,4,-0.592,0.0546,0.5927,0.5927
20230516,4,-0.493,0.0728,0.7995,0.7995
20230517,4,-0.3635,0.063,1.0702,1.0702
20230518,4,-0.6472,0.0782,0.4773,0.4773
20230519,4,-1.0268,0.0558,-0.3161,-0.3161
20230520,4,-0.2589,0.042,1.289,1.289
20230521,4,-0.9256,0.036,-0.1046,-0.1046
20230522,4,-1.4821,0.0944,-1.2676,-1.2676
20230523,4,-1.4293,0.0835,-1.1573,-1.1573
20230524,4,-1.141,0.0848,-0.5548,-0.5548
20230525,4,-0.3356,0.0634,1.1286,1.1286
20230526,4,-0.5023,0.0676,0.7801,0.7801
20230527,4,-0.5509,0.0364,0.6785,0.6785
20230528,4,-0.4517,0.0445,0.886,0.886
20230529,4,-0.5443,0.0676,0.6924,0.6924
20230530,4,-0.7,0.0768,0.367,0.367
20230531,4,-0.6779,0.0665,0.4132,0.4132
20230601,4,-0.476,0.0746,0.8351,0.8351
20230602,4,-0.5375,0.0676,0.7066,0.7066
20230603,4,-1.0142,0.0359,-0.2898,-0.2898
20230604,4,-1.3014,0.0618,-0.8901,-0.8901
20230605,4,-0.9848,0.0578,-0.2282,-0.2282
20230606,4,-0.9279,0.0604,-0.1094,-0.1094
20230607,4,-0.7965,0.0828,0.1653,0.1653
20230608,4,-0.6634,0.0596,0.4434,0.4434
20230609,4,-0.9721,0.0623,-0.2018,-0.2018
20230610,4,-1.5782,0.0622,-1.4685,-1.4685
20230611,4,-1.2601,0.0455,-0.8036,-0.8036
20230612,4,-1.4812,0.0583,-1.2658,-1.2658
20230613,4,-0.5621,0.0643,0.6551,0.6551
20230614,4,0.0558,0.0658,1.9466,1.9466
20230615,4,0.1114,0.0662,2.0627,2.0627
20230616,4,-0.048,0.0612,1.7297,1.7297
20230617,4,-0.3505,0.0474,1.0975,1.0975
20230618,4,-1.0815,0.0426,-0.4304,-0.4304
20230619,4,0.223,0.0483,2.2961,2.2961
20230620,4,-0.4667,0.0592,0.8545,0.8545
20230621,4,-0.4762,0.0798,0.8347,0.8347
20230622,4,-0.7185,0.0692,0.3283,0.3283
20230623,4,-0.3852,0.0501,1.025,1.025
20230624,4,-1.4101,0.0503,-1.1171,-1.1171
20230625,4,-0.9132,0.0437,-0.0787,-0.0787
20230626,4,-1.0932,0.0712,-0.4548,-0.4548
20230627,4,-0.996,0.0731,-0.2516,-0.2516
20230628,4,-1.1597,0.0556,-0.5939,-0.5939
20230629,4,-1.11,0.0566,-0.4899,-0.4899
20230630,4,-0.2748,0.0767,1.2558,1.2558
20230701,4,-0.3513,0.0534,1.0958,1.0958
20230702,4,-1.4033,0.0464,-1.1028,-1.1028
20230703,4,-0.4919,0.0673,0.802,0.802
20230704,4,-0.9044,0.0569,-0.0601,-0.0601
20230705,4,-0.6739,0.0602,0.4215,0.4215
20230706,4,-0.4506,0.0651,0.8881,0.8881
20230707,4,0.2595,0.0694,2.3723,2.3723
20230708,4,-1.0141,0.0483,-0.2896,-0.2896
20230709,4,-0.1383,0.0551,1.5409,1.5409
20230710,4,-0.2343,0.0663,1.3403,1.3403
20230711,4,-0.3364,0.066,1.1269,1.1269
20230712,4,-0.316,0.0641,1.1695,1.1695
20230713,4,-0.6877,0.0604,0.3926,0.3926
20230714,4,-0.3719,0.0631,1.0527,1.0527
20230715,4,-1.0276,0.0457,-0.3178,-0.3178
20230716,4,-0.5369,0.038,0.7079,0.7079
20230717,4,-0.3281,0.0567,1.1442,1.1442
20230718,4,-0.3218,0.0701,1.1574,1.1574
20230719,4,-0.3798,0.0784,1.0362,1.0362
20230720,4,-0.2661,0.0583,1.2738,1.2738
20230721,4,-0.2667,0.0807,1.2726,1.2726
20230722,4,-1.2144,0.0446,-0.7081,-0.7081
20230723,4,-1.331,0.0425,-0.9518,-0.9518
20230724,4,-1.203,0.0686,-0.6843,-0.6843
20230725,4,-0.5112,0.0643,0.7616,0.7616
20230726,4,-0.4939,0.07,0.7977,0.7977
20230727,4,-0.5979,0.0603,0.5804,0.5804
20230728,4,-1.2998,0.0668,-0.8866,-0.8866
20230729,4,-0.5484,0.0423,0.6839,0.6839
20230730,4,-1.5104,0.0353,-1.3268,-1.3268
20230731,4,-1.7142,0.1013,-1.7528,-1.7528
20230801,4,-1.1896,0.0594,-0.6563,-0.6563
20230802,4,-0.318,0.0565,1.1653,1.1653
20230803,4,-0.8075,0.052,0.1423,0.1423
20230804,4,-0.7534,0.0445,0.2553,0.2553
20230805,4,-1.0521,0.0341,-0.369,-0.369
20230806,4,-1.0595,0.0436,-0.3845,-0.3845
20230807,4,-1.1733,0.0625,-0.6222,-0.6222
20230808,4,-0.4469,0.0801,0.8959,0.8959
20230809,4,-0.2346,0.0649,1.3397,1.3397
20230810,4,-0.5562,0.0613,0.6676,0.6676
20230811,4,-0.6879,0.0607,0.3923,0.3923
20230812,4,-1.5703,0.0416,-1.4519,-1.4519
20230813,4,-1.3993,0.0671,-1.0946,-1.0946
20230814,4,-0.9055,0.0628,-0.0625,-0.0625
20230815,4,-0.8142,0.0834,0.1284,0.1284
20230816,4,-0.3237,0.0794,1.1535,1.1535
20230817,4,-0.2905,0.0716,1.2227,1.2227
20230818,4,-0.5933,0.0756,0.5899,0.5899
20230819,4,-1.195,0.0402,-0.6677,-0.6677
20230820,4,-1.1659,0.0459,-0.6067,-0.6067
20230821,4,-1.1367,0.0756,-0.5457,-0.5457
20230822,4,-0.8213,0.0661,0.1136,0.1136
20230823,4,-0.7601,0.0692,0.2415,0.2415
20230824,4,-1.0985,0.0598,-0.4659,-0.4659
20230825,4,-0.7115,0.0718,0.3429,0.3429
20230826,4,-1.2431,0.0479,-0.7681,-0.7681
20230827,4,-0.3945,0.0414,1.0055,1.0055
20230828,4,-0.4763,0.0607,0.8345,0.8345
20230829,4,-0.4316,0.0561,0.928,0.928
20230830,4,-0.9085,0.0684,-0.0689,-0.0689
20230831,4,-0.1969,0.0589,1.4186,1.4186
20230901,4,-0.4631,0.0547,0.8622,0.8622
20230902,4,-0.5427,0.0514,0.6957,0.6957
20230903,4,-1.3364,0.0484,-0.9631,-0.9631
20230904,4,0.1436,0.0804,2.1302,2.1302
20230905,4,0.2165,0.0668,2.2825,2.2825
20230906,4,-0.5301,0.0745,0.722,0.722
20230907,4,-0.4768,0.0648,0.8334,0.8334
20230908,4,-0.8222,0.0559,0.1116,0.1116
20230909,4,-1.3674,0.0437,-1.0278,-1.0278
20230910,4,0.2419,0.0728,2.3355,2.3355
20230911,4,0.205,0.0771,2.2583,2.2583
20230912,4,-0.0112,0.0767,1.8066,1.8066
20230913,4,0.4389,0.0721,2.7472,2.7472
20230914,4,-0.5326,0.057,0.7168,0.7168
20230915,4,-0.5593,0.0692,0.6611,0.6611
20230916,4,-0.788,0.0575,0.1831,0.1831
20230917,4,-1.042,0.0459,-0.3478,-0.3478
20230918,4,-0.7482,0.0652,0.2662,0.2662
20230919,4,-0.5962,0.0722,0.5838,0.5838
20230920,4,-0.23,0.0596,1.3492,1.3492
20230921,4,-0.9431,0.0559,-0.141,-0.141
20230922,4,-0.5854,0.0559,0.6065,0.6065
20230923,4,-1.0529,0.0461,-0.3705,-0.3705
20230924,4,-0.769,0.0486,0.2227,0.2227
20230925,4,-0.3231,0.0695,1.1548,1.1548
20230926,4,-0.6953,0.0578,0.3769,0.3769
20230927,4,-1.1776,0.056,-0.6311,-0.6311
20230928,4,-1.0162,0.0728,-0.2938,-0.2938
20230929,4,-0.678,0.0711,0.4129,0.4129
20230930,4,-0.7279,0.0621,0.3087,0.3087
20231001,4,-1.5026,0.0597,-1.3105,-1.3105
20231002,4,-0.4972,0.0696,0.7908,0.7908
20231003,4,-1.1512,0.0613,-0.5761,-0.5761
20231004,4,-0.6596,0.0507,0.4514,0.4514
20231005,4,-0.9112,0.0593,-0.0744,-0.0744
20231006,4,-1.0468,0.0553,-0.3579,-0.3579
20231007,4,-0.9436,0.0568,-0.1423,-0.1423
20231008,4,-1.3305,0.037,-0.9507,-0.9507
20231009,4,-1.9324,0.0493,-2.2088,-2.2088
20231010,4,-1.1538,0.0709,-0.5815,-0.5815
20231011,4,-0.7317,0.054,0.3008,0.3008
20231012,4,-0.3014,0.0548,1.2001,1.2001
20231013,4,-0.7425,0.0557,0.2781,0.2781
20231014,4,-1.2548,0.0367,-0.7927,-0.7927
20231015,4,-1.6888,0.0385,-1.6996,-1.6996
20231016,4,-0.5837,0.0458,0.6101,0.6101
20231017,4,-0.1175,0.0585,1.5844,1.5844
20231018,4,-0.8532,0.0692,0.0467,0.0467
20231019,4,-0.9457,0.0584,-0.1466,-0.1466
20231020,4,-0.2435,0.0532,1.3211,1.3211
20231021,4,-1.8299,0.0382,-1.9946,-1.9946
20231022,4,-1.162,0.0383,-0.5986,-0.5986
20231023,4,-0.5587,0.0601,0.6622,0.6622
20231024,4,-0.9743,0.0778,-0.2064,-0.2064
20231025,4,-0.7813,0.0655,0.1969,0.1969
20231026,4,-0.6611,0.0777,0.4482,0.4482
20231027,4,-0.2843,0.0851,1.2358,1.2358
20231028,4,-0.8312,0.0466,0.0928,0.0928
20231029,4,-1.2493,0.0448,-0.7812,-0.7812
20231030,4,-0.668,0.0692,0.4338,0.4338
20231031,4,-1.024,0.0667,-0.3101,-0.3101
20231101,4,-0.5572,0.0709,0.6655,0.6655
20231102,4,-0.3867,0.0573,1.0217,1.0217
20231103,4,-0.988,0.06,-0.235,-0.235
20231104,4,-0.2292,0.0547,1.3509,1.3509
20231105,4,-1.0446,0.0339,-0.3533,-0.3533
20231106,4,-0.8798,0.0422,-0.0088,-0.0088
20231107,4,-0.76,0.056,0.2415,0.2415
20231108,4,-0.433,0.0662,0.9251,0.9251
20231109,4,-0.3971,0.0643,1.0,1.0
20231110,4,0.0994,0.0586,2.0378,2.0378
20231111,4,0.1282,0.0478,2.0979,2.0979
20231112,4,-0.8363,0.0533,0.0821,0.0821
20231113,4,-0.2542,0.0599,1.2988,1.2988
20231114,4,-0.5709,0.0609,0.6367,0.6367
20231115,4,-0.6956,0.0653,0.3762,0.3762
20231116,4,-0.5447,0.0801,0.6916,0.6916
20231117,4,-0.293,0.056,1.2177,1.2177
20231118,4,-1.1104,0.0373,-0.4908,-0.4908
20231119,4,-1.5489,0.046,-1.4074,-1.4074
20231120,4,-0.7704,0.0496,0.2199,0.2199
20231121,4,0.0633,0.0643,1.9623,1.9623
20231122,4,-0.4551,0.0719,0.8788,0.8788
20231123,4,-0.3731,0.0602,1.0502,1.0502
20231124,4,-0.0743,0.0485,1.6746,1.6746
20231125,4,-1.0101,0.0498,-0.281,-0.281
20231126,4,-0.566,0.0452,0.647,0.647
20231127,4,-0.8157,0.0487,0.1252,0.1252
20231128,4,-0.2436,0.0462,1.3209,1.3209
20231129,4,-0.9055,0.063,-0.0625,-0.0625
20231130,4,-0.455,0.0686,0.8791,0.8791
20231201,4,0.4246,0.0424,2.7174,2.7174
20231202,4,-1.0912,0.0412,-0.4506,-0.4506
20231203,4,-1.4271,0.0432,-1.1527,-1.1527
20231204,4,-0.8513,0.0746,0.0508,0.0508
20231205,4,-0.518,0.066,0.7473,0.7473
20231206,4,-0.0659,0.0601,1.6924,1.6924
20231207,4,-0.7885,0.0606,0.182,0.182
20231208,4,0.1188,0.0658,2.0783,2.0783
20231209,4,-1.7883,0.0531,-1.9077,-1.9077
