GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor2Code,Actor2Name,Actor2CountryCode,IsRootEvent,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,THEMES,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1319767571,20260825,RUS,RUSSIA,RUS,ARMGOV,ARMENIA,ARM,0,040,04,1,1.0,3,1,3,-0.83148558758315,,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136
1319767572,20260825,RUS,RUSSIA,RUS,ARMGOV,ARMENIA,ARM,0,040,04,1,1.0,3,1,3,-0.83148558758315,,-2325645,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767573,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,0,043,04,1,2.8,4,1,4,-4.82546201232033,,-2608379,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767574,20260825,RUS,RUSSIA,RUS,GOV,DEPUTY PRIME MINISTER,,1,042,04,1,1.9,2,1,2,0.81190798376184,,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2
1319767575,20260825,RUS,RUSSIA,RUS,GOV,DEPUTY PRIME MINISTER,,1,042,04,1,1.9,3,1,3,0.81190798376184,,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2
1319767576,20260825,RUS,RUSSIA,RUS,GOVELI,FOREIGN MINIST,,1,014,01,1,0.0,8,1,8,-2.23048327137546,ELI,-2597217,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667
1319767577,20260825,RUS,RUSSIA,RUS,GOVELI,FOREIGN MINIST,,1,014,01,1,0.0,2,1,2,-2.23048327137546,ELI,-2597217,1,Ukraine,UP,UP,,49,32
1319767578,20260825,RUS,KRASNODAR,RUS,LAB,WORKER,,0,160,16,4,-4.0,4,1,4,-4.82546201232033,,-2900223,5,"Dagestan, Dagestan, Russia",RS,RS17,25069,43,47
1319767579,20260825,RUS,KRASNODAR,RUS,LAB,WORKER,,0,160,16,4,-4.0,1,1,1,-4.82546201232033,,-2900223,4,"Makhachkala, Dagestan, Russia",RS,RS17,25069,42.9764,47.5024
1319767580,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINIAN,UKR,0,010,01,1,0.0,1,1,1,1.15681233933162,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767581,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINIAN,UKR,0,020,02,1,3.0,1,1,1,1.15681233933162,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767582,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINIAN,UKR,0,020,02,1,3.0,7,1,7,1.15681233933162,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767583,20260825,RUS,RUSSIA,RUS,UKR,KYIV,UKR,1,042,04,1,1.9,8,1,8,-2.23048327137546,,-2597217,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667
1319767584,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,0,043,04,1,2.8,1,1,1,-4.33763188745604,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767585,20260825,RUS,RUSSIA,RUS,UKR,KYIV,UKR,1,043,04,1,2.8,1,1,1,1.15681233933162,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767586,20260825,RUS,RUSSIA,RUS,UKR,KYIV,UKR,1,043,04,1,2.8,1,1,1,1.15681233933162,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767587,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,0,043,04,1,2.8,1,1,1,-4.33763188745604,,-1044367,1,Russia,RS,RS,,60,100
1319767588,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,0,181,18,4,-9.0,1,1,1,-4.33763188745604,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767589,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,0,181,18,4,-9.0,1,1,1,-4.33763188745604,,-1044367,1,Russia,RS,RS,,60,100
1319767590,20260825,RUSCOP,VLADIMIR,RUS,HTI,HAITI,HTI,0,013,01,1,0.4,12,2,12,-7.5693913929208,,-65279,4,"Kenscoff, Ouest, Haiti",HA,HA11,17198,18.4506,-72.2869
1319767591,20260825,RUSGOV,RUSSIAN,RUS,,,,1,040,04,1,1.0,10,1,9,0.81190798376184,,,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767592,20260825,RUSGOV,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,0,013,01,1,0.4,2,1,2,-4.82546201232033,,-2608379,4,"South Yorkshire, United Kingdom (general), United Kingdom",UK,UK00,40130,53.45,-1.25
1319767593,20260825,RUSGOV,RUSSIA,RUS,LEG,LAWMAKER,,0,055,05,1,7.0,2,1,2,-4.82546201232033,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767594,20260825,RUSGOV,RUSSIA,RUS,RUS,RUSSIAN,RUS,0,051,05,1,3.4,2,1,2,0.81190798376184,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767595,20260825,RUSGOV,RUSSIA,RUS,UKR,KYIV,UKR,1,042,04,1,1.9,1,1,1,1.15681233933162,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767596,20260825,RUSGOV,RUSSIA,RUS,UKR,UKRAINE,UKR,1,043,04,1,2.8,1,1,1,1.15681233933162,,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767642,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,010,01,1,0.0,1,1,1,-4.33763188745604,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767643,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,010,01,1,0.0,1,1,1,-4.33763188745604,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767644,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,042,04,1,1.9,1,1,1,-4.33763188745604,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767645,20260825,UKR,KYIV,UKR,RUS,RUSSIA,RUS,1,042,04,1,1.9,1,1,1,1.15681233933162,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767646,20260825,UKR,KYIV,UKR,RUS,RUSSIA,RUS,1,042,04,1,1.9,1,1,1,1.15681233933162,,531871,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319767647,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,042,04,1,1.9,1,1,1,-4.33763188745604,,RS,1,Russia,RS,RS,,60,100
1319767648,20260825,UKR,KYIV,UKR,RUS,RUSSIA,RUS,1,043,04,1,2.8,8,1,8,-2.23048327137546,,-2960561,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667
1319767649,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,110,11,3,-2.0,10,1,10,-1.53172866520788,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767650,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,111,11,3,-2.0,10,1,10,-2.16535433070866,,RS,1,Russia,RS,RS,,60,100
1319767651,20260825,UKR,UKRAINE,UKR,RUSGOV,RUSSIA,RUS,1,042,04,1,1.9,1,1,1,1.15681233933162,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319767652,20260825,UKR,KYIV,UKR,RUSGOV,RUSSIA,RUS,1,043,04,1,2.8,1,1,1,1.15681233933162,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768054,20260825,,,,RUS,MURMANSK,RUS,1,042,04,1,1.9,24,4,24,-0.869565217391308,,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319768230,20260825,BUS,CONTAINER SHIP,,RUS,MURMANSK,RUS,1,042,04,1,1.9,40,4,40,-0.869565217391308,,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319768285,20260825,CHN,BEIJING,CHN,RUS,MOSCOW,RUS,1,010,01,1,0.0,32,4,32,-0.869565217391308,,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319768286,20260825,CHN,BEIJING,CHN,RUS,MOSCOW,RUS,1,030,03,1,4.0,4,4,4,-0.869565217391308,,160428,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5
1319768287,20260825,CHN,CHINA,CHN,RUS,RUSSIA,RUS,1,030,03,1,4.0,8,4,8,-0.869565217391308,,160428,4,"Yamal, Kyonggi-do, South Korea",KS,KS13,24980,37.6675,127.386
1319768288,20260825,CHN,BEIJING,CHN,RUS,MOSCOW,RUS,1,030,03,1,4.0,16,4,16,-0.869565217391308,,160428,4,"Yamal, Kyonggi-do, South Korea",KS,KS13,24980,37.6675,127.386
1319768289,20260825,CHN,BEIJING,CHN,RUS,MOSCOW,RUS,1,030,03,1,4.0,4,4,4,-0.869565217391308,,IN,4,"Yamal, Kyonggi-do, South Korea",KS,KS13,24980,37.6675,127.386
1319768290,20260825,CHN,CHINA,CHN,RUS,MURMANSK,RUS,1,042,04,1,1.9,8,4,8,-0.869565217391308,,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319768291,20260825,CHN,CHINA,CHN,RUS,MURMANSK,RUS,1,042,04,1,1.9,4,4,4,-0.869565217391308,,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5
1319768292,20260825,CHN,CHINA,CHN,RUS,MURMANSK,RUS,1,042,04,1,1.9,4,4,4,-0.869565217391308,,IN,4,"Yamal, Kyonggi-do, South Korea",KS,KS13,24980,37.6675,127.386
1319768299,20260825,CHRCTHCVL,CATHOLIC,,RUSREL,RUSSIA,RUS,0,036,03,1,4.0,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768300,20260825,CHRCTHCVL,CATHOLIC,,RUSREL,RUSSIA,RUS,0,043,04,1,2.8,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768483,20260825,GBR,UNITED KINGDOM,GBR,RUS,RUSSIA,RUS,1,020,02,1,3.0,1,1,1,-3.52526439482961,,UK,1,United Kingdom,UK,UK,,54,-4
1319768484,20260825,GBR,UNITED KINGDOM,GBR,RUS,RUSSIA,RUS,1,020,02,1,3.0,2,1,2,-3.52526439482961,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768485,20260825,GBR,UNITED KINGDOM,GBR,RUS,RUSSIA,RUS,1,020,02,1,3.0,4,1,4,-3.52526439482961,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768486,20260825,GBR,UNITED KINGDOM,GBR,RUS,RUSSIA,RUS,1,020,02,1,3.0,5,1,5,-3.52526439482961,,UK,1,United Kingdom,UK,UK,,54,-4
1319768681,20260825,ITA,ROME,ITA,RUSREL,RUSSIA,RUS,0,043,04,1,2.8,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768836,20260825,REL,ARCHBISHOP,,RUS,RUSSIA,RUS,1,036,03,1,4.0,12,1,10,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768837,20260825,REL,ARCHBISHOP,,RUS,RUSSIAN,RUS,1,040,04,1,1.0,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768838,20260825,REL,ARCHBISHOP,,RUS,RUSSIA,RUS,1,042,04,1,1.9,7,1,7,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768839,20260825,REL,ARCHBISHOP,,RUS,RUSSIAN,RUS,0,042,04,1,1.9,2,1,2,1.23839009287926,,-2960561,4,"Novosibirsk, Novosibirskaya Oblast', Russia",RS,RS53,25082,55.0411,82.9344
1319768840,20260825,REL,ARCHBISHOP,,RUS,RUSSIAN,RUS,0,042,04,1,1.9,6,1,6,1.23839009287926,,-2970528,4,"Novosibirsk, Novosibirskaya Oblast', Russia",RS,RS53,25082,55.0411,82.9344
1319768841,20260825,REL,ARCHBISHOP,,RUS,MOSCOW,RUS,1,043,04,1,2.8,5,1,5,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768842,20260825,REL,ARCHBISHOP,,RUSGOV,SERGEY LAVROV,RUS,1,040,04,1,1.0,16,1,10,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768851,20260825,RUS,MURMANSK,RUS,,,,1,043,04,1,2.8,24,4,24,-0.869565217391308,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319768852,20260825,RUS,MURMANSK,RUS,BUS,CONTAINER SHIP,,1,043,04,1,2.8,40,4,40,-0.869565217391308,,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319768853,20260825,RUS,MURMANSK,RUS,CHN,CHINA,CHN,1,043,04,1,2.8,16,4,16,-0.869565217391308,,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319768854,20260825,RUS,RUSSIA,RUS,GOVELI,FOREIGN MINIST,,1,014,01,1,0.0,8,1,8,-2.09876543209877,ELI,-2595724,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333
1319768855,20260825,RUS,RUSSIA,RUS,GOVELI,FOREIGN MINIST,,1,014,01,1,0.0,2,1,2,-2.09876543209877,ELI,-2595724,1,Ukraine,UP,UP,,49,32
1319768856,20260825,RUS,RUSSIAN,RUS,MIL,MILITARY,,1,111,11,3,-2.0,1,1,1,-3.52526439482961,,UK,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319768857,20260825,RUS,RUSSIAN,RUS,MIL,MILITARY,,1,111,11,3,-2.0,2,1,2,-3.52526439482961,,UK,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768858,20260825,RUS,RUSSIAN,RUS,MIL,MILITARY,,1,111,11,3,-2.0,1,1,1,-3.52526439482961,,UK,1,United Kingdom,UK,UK,,54,-4
1319768859,20260825,RUS,RUSSIA,RUS,REL,ARCHBISHOP,,1,036,03,1,4.0,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768860,20260825,RUS,RUSSIAN,RUS,REL,ARCHBISHOP,,1,040,04,1,1.0,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768861,20260825,RUS,MOSCOW,RUS,REL,ARCHBISHOP,,1,042,04,1,1.9,5,1,5,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768862,20260825,RUS,RUSSIA,RUS,REL,ARCHBISHOP,,1,043,04,1,2.8,7,1,7,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768863,20260825,RUS,RUSSIAN,RUS,REL,ARCHBISHOP,,0,043,04,1,2.8,2,1,2,1.23839009287926,,-2970528,4,"Novosibirsk, Novosibirskaya Oblast', Russia",RS,RS53,25082,55.0411,82.9344
1319768864,20260825,RUS,RUSSIAN,RUS,REL,ARCHBISHOP,,0,043,04,1,2.8,6,1,6,1.23839009287926,,-2970528,4,"Novosibirsk, Novosibirskaya Oblast', Russia",RS,RS53,25082,55.0411,82.9344
1319768865,20260825,RUS,RUSSIA,RUS,RUSGOV,VLADIMIR PUTIN,RUS,1,043,04,1,2.8,2,1,2,-3.79146919431279,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319768866,20260825,RUS,MOSCOW,RUS,RUSGOV,VLADIMIR PUTIN,RUS,1,043,04,1,2.8,1,1,1,-3.79146919431279,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768867,20260825,RUS,MOSCOW,RUS,RUSGOV,VLADIMIR PUTIN,RUS,1,043,04,1,2.8,6,1,6,-3.79146919431279,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319768868,20260825,RUS,RUSSIA,RUS,RUSGOV,VLADIMIR PUTIN,RUS,1,043,04,1,2.8,1,1,1,-3.79146919431279,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768869,20260825,RUS,RUSSIA,RUS,RUSREL,RUSSIA,RUS,1,036,03,1,4.0,1,1,1,1.23839009287926,,-3034733,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768870,20260825,RUS,RUSSIAN,RUS,RUSREL,RUSSIA,RUS,1,040,04,1,1.0,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768871,20260825,RUS,MOSCOW,RUS,RUSREL,RUSSIA,RUS,1,042,04,1,1.9,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768872,20260825,RUS,MOSCOW,RUS,RUSREL,RUSSIA,RUS,1,043,04,1,2.8,1,1,1,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768873,20260825,RUS,RUSSIAN,RUS,RUSREL,RUSSIA,RUS,0,043,04,1,2.8,2,1,2,1.23839009287926,,-2970528,4,"Novosibirsk, Novosibirskaya Oblast', Russia",RS,RS53,25082,55.0411,82.9344
1319768874,20260825,RUS,RUSSIA,RUS,UKR,KYIV,UKR,1,042,04,1,1.9,8,1,8,-2.09876543209877,,-2595724,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333
1319768875,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINE,UKR,1,051,05,1,3.4,2,1,2,-3.52526439482961,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319768876,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINE,UKR,1,051,05,1,3.4,2,1,2,-3.52526439482961,,UK,1,United Kingdom,UK,UK,,54,-4
1319768877,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINE,UKR,0,111,11,3,-2.0,3,1,3,-3.79146919431279,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319768878,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINIAN,UKR,0,190,19,4,-10.0,3,1,3,-3.79146919431279,,-1049092,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,28558,46.4639,30.7386
1319768879,20260825,RUSELI,RUSSIAN,RUS,RUS,RUSSIAN,RUS,1,111,11,3,-2.0,6,1,6,-3.52526439482961,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768880,20260825,RUSELI,RUSSIAN,RUS,UKR,UKRAINE,UKR,1,051,05,1,3.4,6,1,6,-3.52526439482961,,-1044367,1,United Kingdom,UK,UK,,54,-4
1319768881,20260825,RUSGOV,SERGEY LAVROV,RUS,REL,ARCHBISHOP,,1,040,04,1,1.0,16,1,10,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768882,20260825,RUSGOV,VLADIMIR PUTIN,RUS,RUS,MOSCOW,RUS,1,042,04,1,1.9,7,1,7,-3.79146919431279,,-1037057,4,"Chernihiv, Chernihivs'ka Oblast', Ukraine",UP,UP02,28554,51.5055,31.2849
1319768883,20260825,RUSGOV,VLADIMIR PUTIN,RUS,RUS,RUSSIA,RUS,1,042,04,1,1.9,1,1,1,-3.79146919431279,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319768884,20260825,RUSGOV,VLADIMIR PUTIN,RUS,RUS,RUSSIA,RUS,1,042,04,1,1.9,2,1,2,-3.79146919431279,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768885,20260825,RUSREL,RUSSIA,RUS,CHRCTHCVL,CATHOLIC,,0,036,03,1,4.0,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768886,20260825,RUSREL,RUSSIA,RUS,CHRCTHCVL,CATHOLIC,,0,042,04,1,1.9,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768887,20260825,RUSREL,RUSSIA,RUS,ITA,ROME,ITA,0,042,04,1,1.9,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768888,20260825,RUSREL,RUSSIA,RUS,RUS,RUSSIA,RUS,1,036,03,1,4.0,1,1,1,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768889,20260825,RUSREL,RUSSIA,RUS,RUS,RUSSIAN,RUS,1,040,04,1,1.0,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768890,20260825,RUSREL,RUSSIA,RUS,RUS,MOSCOW,RUS,1,042,04,1,1.9,1,1,1,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768891,20260825,RUSREL,RUSSIA,RUS,RUS,RUSSIAN,RUS,0,042,04,1,1.9,2,1,2,1.23839009287926,,-2970528,4,"Novosibirsk, Novosibirskaya Oblast', Russia",RS,RS53,25082,55.0411,82.9344
1319768892,20260825,RUSREL,RUSSIA,RUS,RUS,MOSCOW,RUS,1,043,04,1,2.8,2,1,2,1.23839009287926,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768935,20260825,UKR,KYIV,UKR,RUS,RUSSIA,RUS,1,043,04,1,2.8,8,1,8,-2.09876543209877,,-2960561,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333
1319768936,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,072,07,2,8.3,8,1,8,-3.79146919431279,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319768937,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,072,07,2,8.3,2,1,2,-3.79146919431279,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319769888,20260825,,,,RUS,RUSSIA,RUS,0,014,01,1,0.0,2,1,2,-3.04955527318932,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319769971,20260825,BGR,BULGARIA,BGR,RUS,RUSSIAN,RUS,1,070,07,2,7.0,1,1,1,-1.73745173745174,,-832673,4,"Burgas, Burgas, Bulgaria",BU,BU39,11864,42.5061,27.4678
1319769972,20260825,BGR,BULGARIA,BGR,RUS,RUSSIAN,RUS,1,070,07,2,7.0,1,1,1,-1.73745173745174,,US,4,"Sofia, Sofiya-Grad, Bulgaria",BU,BU42,12028,42.6833,23.3167
1319770074,20260825,CHN,CHINA,CHN,RUS,RUSSIA,RUS,0,057,05,1,8.0,2,1,2,-8.11881188118813,,-1987,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342
1319770075,20260825,CHN,CHINA,CHN,RUS,RUSSIA,RUS,0,057,05,1,8.0,2,1,2,-8.11881188118813,,CH,1,Russia,RS,RS,,60,100
1319770076,20260825,CHN,CHINA,CHN,RUS,RUSSIA,RUS,0,057,05,1,8.0,6,1,6,-8.11881188118813,,RS,1,Russia,RS,RS,,60,100
1319770077,20260825,CHN,CHINA,CHN,RUS,RUSSIA,RUS,0,129,12,3,-5.0,2,1,2,-8.11881188118813,,-1987,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342
1319770078,20260825,CHN,CHINA,CHN,RUS,RUSSIA,RUS,0,129,12,3,-5.0,2,1,2,-8.11881188118813,,CH,1,Russia,RS,RS,,60,100
1319770079,20260825,CHN,CHINA,CHN,RUS,RUSSIA,RUS,0,129,12,3,-5.0,6,1,6,-8.11881188118813,,RS,1,Russia,RS,RS,,60,100
1319770379,20260825,IRN,IRAN,IRN,RUS,RUSSIAN,RUS,1,190,19,4,-10.0,1,1,1,-1.73745173745174,,RS,1,Iran,IR,IR,,32,53
1319770380,20260825,IRN,IRAN,IRN,RUS,RUSSIAN,RUS,1,190,19,4,-10.0,1,1,1,-1.73745173745174,,US,1,United States,US,US,,39.828175,-98.5795
1319770490,20260825,MED,MEDIA,,RUS,RUSSIAN,RUS,1,012,01,1,-0.4,6,1,6,-6.43642072213501,,RS,1,Russia,RS,RS,,60,100
1319770491,20260825,MED,NEWSPAPER,,RUS,RUSSIAN,RUS,0,090,09,2,-2.0,10,1,10,-2.71084337349397,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319770492,20260825,MED,MEDIA,,RUS,RUSSIA,RUS,1,130,13,3,-4.4,4,1,4,-6.43642072213501,,RS,1,Russia,RS,RS,,60,100
1319770570,20260825,RUS,RUSSIAN,RUS,,,,1,010,01,1,0.0,3,1,3,-1.73745173745174,,,4,"Burgas, Burgas, Bulgaria",BU,BU39,11864,42.5061,27.4678
1319770571,20260825,RUS,RUSSIAN,RUS,,,,1,010,01,1,0.0,2,1,2,-1.73745173745174,,,1,Russia,RS,RS,,60,100
1319770572,20260825,RUS,RUSSIA,RUS,CHN,CHINA,CHN,0,057,05,1,8.0,2,1,2,-8.11881188118813,,-1987,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342
1319770573,20260825,RUS,RUSSIA,RUS,CHN,CHINA,CHN,0,057,05,1,8.0,2,1,2,-8.11881188118813,,-1987,1,Russia,RS,RS,,60,100
1319770574,20260825,RUS,RUSSIA,RUS,CHN,CHINA,CHN,0,057,05,1,8.0,6,1,6,-8.11881188118813,,CH,1,Russia,RS,RS,,60,100
1319770575,20260825,RUS,RUSSIA,RUS,CHN,CHINA,CHN,0,129,12,3,-5.0,2,1,2,-8.11881188118813,,-1987,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342
1319770576,20260825,RUS,RUSSIA,RUS,CHN,CHINA,CHN,0,129,12,3,-5.0,2,1,2,-8.11881188118813,,-1987,1,Russia,RS,RS,,60,100
